Protein ID, FB Eelgrass , PG Eelgrass , CI Eelgrass , SK Eelgrass , FB Bare , PG Bare , CI Bare , SK Bare , WB Bare ,Ave Eelgrass,Ave Bare,,,
cds.comp134572_c0_seq7|m.23012, 0.0196 , 0.0138 , 0.0360 , 0.0270 , 0.0096 , 0.0167 , 0.0523 , 0.0508 , 0.0367 , 0.0241 , 0.0332 ,,,
cds.comp134572_c0_seq8|m.23014, 0.0201 , 0.0263 , 0.0891 , 0.0730 , 0.0310 , 0.0241 , 0.0962 , 0.1074 , 0.0734 , 0.0521 , 0.0664 ,,,
cds.comp134572_c0_seq9|m.23016, 0.0274 , 0.0572 , 0.0859 , 0.0708 , 0.0267 , 0.0745 , 0.0971 , 0.1170 , 0.0746 , 0.0603 , 0.0780 ,,,
cds.comp134573_c1_seq1|m.23029, 0.0331 , 0.0296 , 0.0175 , 0.0301 , 0.0331 , 0.0258 , 0.0235 , 0.0230 , 0.0203 , 0.0276 , 0.0251 ,,,
cds.comp134573_c1_seq2|m.23030, 0.0115 , 0.0080 , 0.0027 , 0.0117 , 0.0090 , 0.0080 , 0.0082 , 0.0061 , 0.0048 , 0.0085 , 0.0072 ,,,
cds.comp134573_c1_seq3|m.23031, 0.0460 , 0.0383 , 0.0237 , 0.0408 , 0.0392 , 0.0346 , 0.0310 , 0.0307 , 0.0249 , 0.0372 , 0.0321 ,,,
cds.comp134574_c3_seq2|m.23034, 0.0206 , 0.0336 , 0.0114 , 0.0107 , 0.0038 , 0.0320 , 0.0347 , 0.0218 , 0.0438 , 0.0191 , 0.0272 ,,,
cds.comp134574_c3_seq3|m.23035, 0.0020 , 0.0032 , 0.0009 , 0.0017 , 0.0027 , 0.0020 , 0.0041 , 0.0014 , 0.0025 , 0.0019 , 0.0026 ,,,
cds.comp134581_c2_seq1|m.23049, 0.0062 , 0.0120 , 0.0046 , 0.0036 , 0.0078 , 0.0057 , 0.0046 , 0.0044 , 0.0081 , 0.0066 , 0.0061 ,,,
cds.comp134581_c2_seq2|m.23050, 0.0582 , 0.0406 , 0.0239 , 0.0400 , 0.0198 , 0.0357 , 0.0238 , 0.0278 , 0.0243 , 0.0407 , 0.0263 ,,,
cds.comp134588_c0_seq1|m.23056, 0.1590 , 0.1736 , 0.1909 , 0.1549 , 0.2307 , 0.1763 , 0.1949 , 0.1669 , 0.1691 , 0.1696 , 0.1876 ,,,
cds.comp134588_c0_seq2|m.23058, 0.1590 , 0.1736 , 0.1909 , 0.1549 , 0.2307 , 0.1763 , 0.1949 , 0.1669 , 0.1691 , 0.1696 , 0.1876 ,,,
cds.comp134588_c0_seq3|m.23060, 0.1590 , 0.1736 , 0.1909 , 0.1549 , 0.2307 , 0.1763 , 0.1949 , 0.1669 , 0.1691 , 0.1696 , 0.1876 ,,,
cds.comp134588_c0_seq4|m.23061, 0.1590 , 0.1736 , 0.1909 , 0.1549 , 0.2307 , 0.1763 , 0.1949 , 0.1669 , 0.1691 , 0.1696 , 0.1876 ,,,
cds.comp134593_c0_seq1|m.23070, 0.3691 , 0.4167 , 0.2348 , 0.3760 , 0.1306 , 0.3631 , 0.3965 , 0.3583 , 0.2852 , 0.3492 , 0.3067 ,,,
cds.comp134606_c0_seq1|m.23088, 0.0505 , 0.0439 , 0.0383 , 0.0444 , 0.0258 , 0.0446 , 0.0521 , 0.0470 , 0.0457 , 0.0443 , 0.0430 ,,,
cds.comp134606_c0_seq1|m.23089, 0.0290 , 0.0264 , 0.0226 , 0.0315 , 0.0208 , 0.0318 , 0.0244 , 0.0230 , 0.0298 , 0.0274 , 0.0259 ,,,
cds.comp134609_c0_seq1|m.23091, 0.0274 , 0.0300 , 0.0392 , 0.0073 , 0.0151 , 0.0275 , 0.0438 , 0.0095 , 0.0430 , 0.0260 , 0.0278 ,,,
cds.comp134609_c0_seq3|m.23092, 0.0274 , 0.0300 , 0.0392 , 0.0073 , 0.0151 , 0.0275 , 0.0438 , 0.0095 , 0.0430 , 0.0260 , 0.0278 ,,,
cds.comp134611_c0_seq3|m.23093, 0.0261 , 0.0234 , 0.0108 , 0.0214 , 0.0189 , 0.0264 , 0.0175 , 0.0211 , 0.0220 , 0.0204 , 0.0212 ,,,
cds.comp134613_c0_seq1|m.23096, 0.0210 , 0.0225 , 0.0161 , 0.0186 , 0.0036 , 0.0137 , 0.0037 , 0.0201 , 0.0156 , 0.0196 , 0.0114 ,,,
cds.comp134614_c0_seq1|m.23097, 0.1136 , 0.1300 , 0.0147 , 0.1292 , 0.0627 , 0.1037 , 0.0468 , 0.0678 , 0.1502 , 0.0969 , 0.0862 ,,,
cds.comp134619_c0_seq1|m.23101, 0.0028 , 0.0024 , 0.0006 , 0.0024 , 0.0013 , 0.0027 , 0.0006 , 0.0009 , 0.0016 , 0.0021 , 0.0014 ,,,
cds.comp134625_c0_seq1|m.23105, 0.6674 , 0.5627 , 0.5779 , 0.4819 , 0.3777 , 0.7283 , 0.5869 , 0.5292 , 0.5139 , 0.5725 , 0.5472 ,,,
cds.comp134625_c0_seq2|m.23106, 0.6674 , 0.5627 , 0.5779 , 0.4819 , 0.3777 , 0.7283 , 0.5869 , 0.5292 , 0.5139 , 0.5725 , 0.5472 ,,,
cds.comp134627_c1_seq2|m.23108, 0.0097 , 0.0092 , 0.0035 , 0.0086 , 0.0080 , 0.0107 , 0.0065 , 0.0064 , 0.0108 , 0.0078 , 0.0085 ,,,
cds.comp134631_c0_seq1|m.23111, 0.0039 , 0.0059 , 0.0121 , 0.0064 , 0.0043 , 0.0053 , 0.0124 , 0.0059 , 0.0057 , 0.0071 , 0.0067 ,,,
cds.comp134631_c0_seq3|m.23113, 0.0039 , 0.0059 , 0.0121 , 0.0064 , 0.0043 , 0.0053 , 0.0124 , 0.0059 , 0.0057 , 0.0071 , 0.0067 ,,,
cds.comp134638_c0_seq1|m.23118, 0.0741 , 0.0818 , 0.0162 , 0.0747 , 0.0576 , 0.0743 , 0.0333 , 0.0500 , 0.0858 , 0.0617 , 0.0602 ,,,
cds.comp134643_c0_seq1|m.23121, 0.8523 , 0.7121 , 0.3450 , 0.6442 , 0.7498 , 0.6214 , 0.3151 , 0.4922 , 0.5831 , 0.6384 , 0.5523 ,,,
cds.comp134645_c0_seq1|m.23122, 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0056 , 0.0000 , 0.0001 , 0.0000 , -   , 0.0000 , 0.0011 ,,,
cds.comp134660_c0_seq1|m.23131, 0.0480 , 0.0611 , 0.1093 , 0.1112 , 0.0547 , 0.0469 , 0.1448 , 0.1426 , 0.0962 , 0.0824 , 0.0970 ,,,
cds.comp134669_c0_seq1|m.23135, 0.0117 , 0.0072 , 0.0207 , 0.0143 , 0.0068 , 0.0060 , 0.0252 , 0.0145 , 0.0214 , 0.0135 , 0.0148 ,,,
cds.comp134690_c0_seq1|m.23167, 0.2554 , 0.1740 , 0.1968 , 0.0434 , 0.1455 , 0.2563 , 0.0825 , 0.0987 , 0.0864 , 0.1674 , 0.1339 ,,,
cds.comp134691_c0_seq1|m.23168, 0.2840 , 0.2982 , 0.3201 , 0.2694 , 0.2263 , 0.3586 , 0.1967 , 0.2448 , 0.1871 , 0.2929 , 0.2427 ,,,
cds.comp134692_c0_seq1|m.23169, 0.9402 , 0.8135 , 0.5650 , 0.8493 , 0.7176 , 0.7770 , 0.5406 , 0.6275 , 0.6711 , 0.7920 , 0.6668 ,,,
cds.comp134693_c0_seq1|m.23171, 0.0023 , 0.0044 , 0.0059 , 0.0049 , 0.0012 , 0.0031 , 0.0109 , 0.0066 , 0.0009 , 0.0044 , 0.0045 ,,,
cds.comp134693_c0_seq2|m.23173, 0.0023 , 0.0044 , 0.0059 , 0.0049 , 0.0012 , 0.0031 , 0.0109 , 0.0066 , 0.0009 , 0.0044 , 0.0045 ,,,
cds.comp134693_c0_seq3|m.23176, 0.0023 , 0.0044 , 0.0059 , 0.0049 , 0.0012 , 0.0031 , 0.0109 , 0.0066 , 0.0009 , 0.0044 , 0.0045 ,,,
cds.comp134693_c0_seq4|m.23179, 0.0023 , 0.0044 , 0.0059 , 0.0049 , 0.0012 , 0.0031 , 0.0109 , 0.0066 , 0.0009 , 0.0044 , 0.0045 ,,,
cds.comp134693_c0_seq5|m.23181, 0.0062 , 0.0094 , 0.0084 , 0.0092 , 0.0284 , 0.0083 , 0.0135 , 0.0106 , 0.0032 , 0.0083 , 0.0128 ,,,
cds.comp134706_c0_seq1|m.23197, 0.1928 , 0.2034 , 0.1353 , 0.1235 , 0.0698 , 0.2270 , 0.1248 , 0.1471 , 0.1145 , 0.1638 , 0.1366 ,,,
cds.comp134706_c0_seq2|m.23198, 0.1928 , 0.2034 , 0.1353 , 0.1235 , 0.0698 , 0.2270 , 0.1248 , 0.1471 , 0.1145 , 0.1638 , 0.1366 ,,,
cds.comp134710_c1_seq1|m.23199, 0.0012 , 0.0003 , 0.0010 , 0.0005 , 0.0015 , 0.0005 , 0.0009 , 0.0007 , 0.0010 , 0.0007 , 0.0009 ,,,
cds.comp134717_c0_seq1|m.23224, 0.1760 , 0.1593 , 0.0557 , 0.1584 , 0.1587 , 0.1930 , 0.1192 , 0.1010 , 0.2088 , 0.1374 , 0.1561 ,,,
cds.comp134732_c0_seq1|m.23234, 0.0418 , 0.0439 , 0.0093 , 0.0377 , 0.0232 , 0.0309 , 0.0252 , 0.0159 , 0.0354 , 0.0332 , 0.0261 ,,,
cds.comp134732_c0_seq2|m.23236, 0.0721 , 0.0736 , 0.0139 , 0.0617 , 0.0374 , 0.0571 , 0.0381 , 0.0316 , 0.0683 , 0.0553 , 0.0465 ,,,
cds.comp134733_c0_seq1|m.23238, 0.0738 , 0.0754 , 0.0726 , 0.0744 , 0.1434 , 0.0710 , 0.0777 , 0.1145 , 0.0803 , 0.0740 , 0.0974 ,,,
cds.comp134749_c0_seq1|m.23264, 0.1823 , 0.1654 , 0.1216 , 0.1419 , 0.1627 , 0.1729 , 0.1262 , 0.1288 , 0.1185 , 0.1528 , 0.1418 ,,,
cds.comp134752_c0_seq1|m.23269, 0.0186 , 0.0237 , 0.0183 , 0.0134 , 0.0282 , 0.0236 , 0.0145 , 0.0172 , 0.0152 , 0.0185 , 0.0198 ,,,
cds.comp134757_c0_seq1|m.23275, 0.1587 , 0.0892 , 0.1904 , 0.1262 , 0.0948 , 0.1486 , 0.1186 , 0.1281 , 0.1336 , 0.1411 , 0.1248 ,,,
cds.comp134757_c0_seq2|m.23277, 0.1587 , 0.0892 , 0.1904 , 0.1262 , 0.0948 , 0.1486 , 0.1186 , 0.1281 , 0.1336 , 0.1411 , 0.1248 ,,,
cds.comp134771_c0_seq1|m.23291, 0.0005 , 0.0005 , 0.0028 , 0.0003 , 0.0006 , 0.0006 , 0.0001 , 0.0003 , 0.0002 , 0.0010 , 0.0004 ,,,
cds.comp134772_c0_seq1|m.23292, 0.0593 , 0.0690 , 0.0255 , 0.0351 , 0.0391 , 0.0630 , 0.0255 , 0.0550 , 0.0437 , 0.0472 , 0.0453 ,,,
cds.comp134772_c0_seq2|m.23293, 0.0593 , 0.0690 , 0.0255 , 0.0351 , 0.0391 , 0.0630 , 0.0255 , 0.0550 , 0.0437 , 0.0472 , 0.0453 ,,,
cds.comp134776_c0_seq1|m.23294, 0.0923 , 0.0607 , 0.0468 , 0.0220 , 0.0732 , 0.1110 , 0.0450 , 0.0499 , 0.0363 , 0.0554 , 0.0631 ,,,
cds.comp134778_c2_seq1|m.23302, 0.0749 , 0.0600 , 0.0600 , 0.0700 , 0.0543 , 0.0375 , 0.0552 , 0.0421 , 0.0703 , 0.0662 , 0.0519 ,,,
cds.comp134778_c2_seq2|m.23303, 0.0672 , 0.0537 , 0.0494 , 0.0643 , 0.0481 , 0.0335 , 0.0468 , 0.0333 , 0.0628 , 0.0587 , 0.0449 ,,,
cds.comp134782_c0_seq1|m.23308, 0.2571 , 0.2000 , 0.1173 , 0.2247 , 0.2783 , 0.2531 , 0.1449 , 0.1854 , 0.2006 , 0.1998 , 0.2125 ,,,
cds.comp134796_c0_seq1|m.23313, 0.0083 , 0.0076 , 0.0070 , 0.0054 , 0.0071 , 0.0098 , 0.0108 , 0.0071 , 0.0058 , 0.0071 , 0.0081 ,,,
cds.comp134796_c0_seq2|m.23316, 0.0083 , 0.0076 , 0.0070 , 0.0054 , 0.0071 , 0.0098 , 0.0108 , 0.0071 , 0.0058 , 0.0071 , 0.0081 ,,,
cds.comp134807_c0_seq1|m.23328, 0.3395 , 0.2867 , 0.2561 , 0.2539 , 0.3048 , 0.3970 , 0.2249 , 0.2258 , 0.2679 , 0.2841 , 0.2841 ,,,
cds.comp134807_c0_seq2|m.23329, 0.3395 , 0.2867 , 0.2561 , 0.2539 , 0.3048 , 0.3970 , 0.2249 , 0.2258 , 0.2679 , 0.2841 , 0.2841 ,,,
cds.comp134819_c0_seq1|m.23338, 0.1764 , 0.1764 , 0.0479 , 0.1431 , 0.1673 , 0.1309 , 0.1002 , 0.0884 , 0.1602 , 0.1360 , 0.1294 ,,,
cds.comp134820_c0_seq1|m.23341, 0.0010 , 0.0002 , 0.0018 , 0.0009 , 0.0002 , 0.0014 , 0.0006 , 0.0006 , 0.0007 , 0.0010 , 0.0007 ,,,
cds.comp134820_c0_seq2|m.23343, 0.0010 , 0.0002 , 0.0018 , 0.0009 , 0.0002 , 0.0014 , 0.0006 , 0.0006 , 0.0007 , 0.0010 , 0.0007 ,,,
cds.comp134836_c0_seq2|m.23367, 0.0008 , 0.0020 , 0.0003 , 0.0009 , 0.0004 , 0.0020 , 0.0003 , 0.0004 , 0.0020 , 0.0010 , 0.0010 ,,,
cds.comp134846_c0_seq1|m.23372, 0.3190 , 0.2788 , 0.1658 , 0.2826 , 0.2304 , 0.3579 , 0.1777 , 0.2166 , 0.2633 , 0.2616 , 0.2492 ,,,
cds.comp134852_c0_seq1|m.23376, 0.0281 , 0.0459 , 0.0396 , 0.0208 , 0.0150 , 0.0243 , 0.0294 , 0.0123 , 0.0297 , 0.0336 , 0.0221 ,,,
cds.comp134852_c0_seq2|m.23378, 0.0281 , 0.0459 , 0.0396 , 0.0208 , 0.0150 , 0.0243 , 0.0294 , 0.0123 , 0.0297 , 0.0336 , 0.0221 ,,,
cds.comp134853_c0_seq1|m.23379, 0.0003 , 0.0150 , 0.0137 , 0.1031 , 0.0114 , 0.0177 , 0.0015 , 0.0723 , 0.0033 , 0.0330 , 0.0212 ,,,
cds.comp134876_c0_seq1|m.23411, 0.0054 , 0.0004 , 0.0026 , 0.0002 , 0.0014 , 0.0060 , 0.0003 , 0.0041 , 0.0003 , 0.0022 , 0.0024 ,,,
cds.comp134876_c0_seq2|m.23412, 0.0054 , 0.0004 , 0.0026 , 0.0002 , 0.0014 , 0.0060 , 0.0003 , 0.0041 , 0.0003 , 0.0022 , 0.0024 ,,,
cds.comp134890_c0_seq1|m.23425, 0.0129 , 0.0390 , 0.0711 , 0.0597 , 0.0375 , 0.0392 , 0.0873 , 0.0796 , 0.0647 , 0.0457 , 0.0617 ,,,
cds.comp134890_c0_seq2|m.23426, 0.0129 , 0.0390 , 0.0711 , 0.0597 , 0.0375 , 0.0392 , 0.0873 , 0.0796 , 0.0647 , 0.0457 , 0.0617 ,,,
cds.comp134892_c1_seq1|m.23428, 0.0212 , 0.0147 , 0.0168 , 0.0080 , 0.0178 , 0.0222 , 0.0239 , 0.0207 , 0.0139 , 0.0152 , 0.0197 ,,,
cds.comp134895_c0_seq1|m.23430, 0.0491 , 0.0449 , 0.0096 , 0.0362 , 0.0269 , 0.0445 , 0.0183 , 0.0245 , 0.0471 , 0.0349 , 0.0323 ,,,
cds.comp134898_c0_seq1|m.23433, 0.2195 , 1.1985 , 3.1513 , 6.1549 , 2.3168 , 0.7093 , 3.1697 , 1.4000 , 1.6332 , 2.6811 , 1.8458 ,,,
cds.comp134909_c1_seq3|m.23445, 0.0037 , 0.0029 , 0.0012 , 0.0010 , 0.0021 , 0.0031 , 0.0022 , 0.0016 , 0.0021 , 0.0022 , 0.0022 ,,,
cds.comp134909_c1_seq4|m.23446, 0.0037 , 0.0029 , 0.0012 , 0.0010 , 0.0021 , 0.0031 , 0.0022 , 0.0016 , 0.0021 , 0.0022 , 0.0022 ,,,
cds.comp134910_c1_seq1|m.23447, 21.0113 , 21.8613 , 9.4746 , 20.5984 , 8.7475 , 22.5761 , 16.8903 , 16.9149 , 25.9357 , 18.2364 , 18.2129 ,,,
cds.comp134910_c1_seq2|m.23448, 21.0113 , 21.8613 , 9.4746 , 20.5984 , 8.7475 , 22.5761 , 16.8903 , 16.9149 , 25.9357 , 18.2364 , 18.2129 ,,,
cds.comp134910_c1_seq3|m.23449, 16.2324 , 15.6165 , 7.2136 , 14.4404 , 6.9941 , 16.4938 , 12.0488 , 11.8952 , 18.3320 , 13.3757 , 13.1528 ,,,
cds.comp134910_c1_seq4|m.23450, 7.5397 , 7.9637 , 3.5999 , 6.8241 , 4.3574 , 7.7587 , 5.5835 , 5.8044 , 8.5201 , 6.4819 , 6.4048 ,,,
cds.comp134910_c1_seq5|m.23451, 21.0113 , 21.8613 , 9.4746 , 20.5984 , 8.7475 , 22.5761 , 16.8903 , 16.9149 , 25.9357 , 18.2364 , 18.2129 ,,,
cds.comp134910_c1_seq6|m.23452, 7.5397 , 7.9637 , 3.5999 , 6.8241 , 4.3574 , 7.7587 , 5.5835 , 5.8044 , 8.5201 , 6.4819 , 6.4048 ,,,
cds.comp134910_c1_seq7|m.23453, 7.5397 , 7.9637 , 3.5999 , 6.8241 , 4.3574 , 7.7587 , 5.5835 , 5.8044 , 8.5201 , 6.4819 , 6.4048 ,,,
cds.comp134912_c0_seq1|m.23456, 0.3019 , 0.2801 , 0.2251 , 0.2264 , 0.2223 , 0.3016 , 0.2687 , 0.2810 , 0.2496 , 0.2584 , 0.2646 ,,,
cds.comp134912_c0_seq2|m.23458, 0.2893 , 0.2681 , 0.2132 , 0.2190 , 0.2135 , 0.2870 , 0.2585 , 0.2412 , 0.2392 , 0.2474 , 0.2479 ,,,
cds.comp134933_c0_seq1|m.23475, 0.0070 , 0.0074 , 0.0073 , 0.0059 , 0.0156 , 0.0009 , 0.0054 , 0.0098 , 0.0068 , 0.0069 , 0.0077 ,,,
cds.comp134933_c0_seq2|m.23477, 0.0070 , 0.0074 , 0.0073 , 0.0059 , 0.0156 , 0.0009 , 0.0054 , 0.0098 , 0.0068 , 0.0069 , 0.0077 ,,,
cds.comp134936_c0_seq1|m.23479, 0.2166 , 0.1822 , 0.1004 , 0.1400 , 0.0610 , 0.2781 , 0.1370 , 0.2165 , 0.1939 , 0.1598 , 0.1773 ,,,
cds.comp134938_c0_seq1|m.23482, 0.0159 , 0.0082 , 0.0144 , 0.0077 , 0.0087 , 0.0146 , 0.0180 , 0.0175 , 0.0181 , 0.0115 , 0.0154 ,,,
cds.comp134938_c1_seq1|m.23483, 0.0313 , 0.0317 , 0.0142 , 0.0381 , 0.0721 , 0.0407 , 0.0158 , 0.0408 , 0.0210 , 0.0288 , 0.0381 ,,,
cds.comp134938_c1_seq2|m.23486, 0.0168 , 0.0119 , 0.0097 , 0.0160 , 0.0234 , 0.0213 , 0.0044 , 0.0166 , 0.0102 , 0.0136 , 0.0152 ,,,
cds.comp134949_c0_seq1|m.23497, 0.0160 , 0.0167 , 0.0167 , 0.0097 , 0.0133 , 0.0088 , 0.0204 , 0.0075 , 0.0126 , 0.0148 , 0.0125 ,,,
cds.comp134950_c0_seq1|m.23498, 0.0003 , 0.0008 , 0.0027 , 0.0012 , 0.0024 , 0.0012 , 0.0013 , 0.0003 , 0.0008 , 0.0012 , 0.0012 ,,,
cds.comp134950_c0_seq2|m.23499, 0.0007 , 0.0013 , 0.0038 , 0.0013 , 0.0025 , 0.0017 , 0.0020 , 0.0004 , 0.0010 , 0.0018 , 0.0015 ,,,
cds.comp134950_c0_seq3|m.23500, 0.0007 , 0.0013 , 0.0038 , 0.0013 , 0.0025 , 0.0017 , 0.0020 , 0.0004 , 0.0010 , 0.0018 , 0.0015 ,,,
cds.comp134950_c0_seq4|m.23501, 0.0007 , 0.0013 , 0.0038 , 0.0013 , 0.0025 , 0.0017 , 0.0020 , 0.0004 , 0.0010 , 0.0018 , 0.0015 ,,,
cds.comp134950_c0_seq5|m.23502, 0.0003 , 0.0008 , 0.0027 , 0.0012 , 0.0024 , 0.0012 , 0.0013 , 0.0003 , 0.0008 , 0.0012 , 0.0012 ,,,
cds.comp134950_c0_seq6|m.23503, 0.0007 , 0.0013 , 0.0038 , 0.0013 , 0.0025 , 0.0017 , 0.0020 , 0.0004 , 0.0010 , 0.0018 , 0.0015 ,,,
cds.comp134950_c0_seq7|m.23504, 0.0007 , 0.0013 , 0.0038 , 0.0013 , 0.0025 , 0.0017 , 0.0020 , 0.0004 , 0.0010 , 0.0018 , 0.0015 ,,,
cds.comp134950_c0_seq8|m.23505, 0.0007 , 0.0013 , 0.0038 , 0.0013 , 0.0025 , 0.0017 , 0.0020 , 0.0004 , 0.0010 , 0.0018 , 0.0015 ,,,
cds.comp134951_c0_seq1|m.23506, 0.5347 , 0.5317 , 0.4273 , 0.4181 , 0.7717 , 0.6608 , 0.4122 , 0.4566 , 0.4203 , 0.4779 , 0.5443 ,,,
cds.comp134962_c0_seq2|m.23530, 0.0321 , 0.0341 , 0.0143 , 0.0328 , 0.0219 , 0.0291 , 0.0253 , 0.0180 , 0.0449 , 0.0283 , 0.0278 ,,,
cds.comp134975_c2_seq1|m.23555, 0.0073 , 0.0040 , 0.0091 , 0.0029 , 0.0069 , 0.0130 , 0.0040 , 0.0061 , 0.0054 , 0.0058 , 0.0071 ,,,
cds.comp134975_c2_seq2|m.23557, 0.0073 , 0.0040 , 0.0091 , 0.0029 , 0.0069 , 0.0130 , 0.0040 , 0.0061 , 0.0054 , 0.0058 , 0.0071 ,,,
cds.comp134975_c2_seq4|m.23558, 0.0085 , 0.0087 , 0.0133 , 0.0044 , 0.0078 , 0.0163 , 0.0052 , 0.0062 , 0.0069 , 0.0087 , 0.0085 ,,,
cds.comp134975_c2_seq5|m.23562, 0.0029 , 0.0021 , 0.0030 , 0.0024 , 0.0005 , 0.0036 , 0.0023 , 0.0022 , 0.0035 , 0.0026 , 0.0024 ,,,
cds.comp134975_c2_seq6|m.23563, 0.0085 , 0.0087 , 0.0133 , 0.0044 , 0.0078 , 0.0163 , 0.0052 , 0.0062 , 0.0069 , 0.0087 , 0.0085 ,,,
cds.comp134975_c2_seq7|m.23565, 0.0085 , 0.0087 , 0.0133 , 0.0044 , 0.0078 , 0.0163 , 0.0052 , 0.0062 , 0.0069 , 0.0087 , 0.0085 ,,,
cds.comp134975_c2_seq8|m.23568, 0.0085 , 0.0087 , 0.0133 , 0.0044 , 0.0078 , 0.0163 , 0.0052 , 0.0062 , 0.0069 , 0.0087 , 0.0085 ,,,
cds.comp134981_c0_seq2|m.23578, 0.0263 , 0.0190 , 0.0118 , 0.0179 , 0.0277 , 0.0201 , 0.0145 , 0.0172 , 0.0177 , 0.0188 , 0.0194 ,,,
cds.comp134986_c1_seq1|m.23597, 0.0069 , 0.0059 , 0.0025 , 0.0010 , 0.0005 , 0.0048 , 0.0061 , 0.0030 , 0.0038 , 0.0041 , 0.0036 ,,,
cds.comp134986_c1_seq10|m.23606, 0.0277 , 0.0166 , 0.0242 , 0.0156 , 0.0113 , 0.0410 , 0.0196 , 0.0099 , 0.0148 , 0.0210 , 0.0193 ,,,
cds.comp134986_c1_seq11|m.23607, 0.0277 , 0.0166 , 0.0242 , 0.0156 , 0.0113 , 0.0410 , 0.0196 , 0.0099 , 0.0148 , 0.0210 , 0.0193 ,,,
cds.comp134986_c1_seq12|m.23608, 0.0277 , 0.0166 , 0.0242 , 0.0156 , 0.0113 , 0.0410 , 0.0196 , 0.0099 , 0.0148 , 0.0210 , 0.0193 ,,,
cds.comp134986_c1_seq13|m.23609, 0.0277 , 0.0166 , 0.0242 , 0.0156 , 0.0113 , 0.0410 , 0.0196 , 0.0099 , 0.0148 , 0.0210 , 0.0193 ,,,
cds.comp134986_c1_seq14|m.23610, 0.0277 , 0.0166 , 0.0242 , 0.0156 , 0.0113 , 0.0410 , 0.0196 , 0.0099 , 0.0148 , 0.0210 , 0.0193 ,,,
cds.comp134986_c1_seq15|m.23611, 0.0250 , 0.0139 , 0.0215 , 0.0134 , 0.0071 , 0.0383 , 0.0169 , 0.0088 , 0.0122 , 0.0185 , 0.0167 ,,,
cds.comp134986_c1_seq16|m.23612, 0.0277 , 0.0166 , 0.0242 , 0.0156 , 0.0113 , 0.0410 , 0.0196 , 0.0099 , 0.0148 , 0.0210 , 0.0193 ,,,
cds.comp134986_c1_seq17|m.23613, 0.0277 , 0.0166 , 0.0242 , 0.0156 , 0.0113 , 0.0410 , 0.0196 , 0.0099 , 0.0148 , 0.0210 , 0.0193 ,,,
cds.comp134986_c1_seq18|m.23614, 0.0069 , 0.0059 , 0.0025 , 0.0010 , 0.0005 , 0.0048 , 0.0061 , 0.0030 , 0.0038 , 0.0041 , 0.0036 ,,,
cds.comp134986_c1_seq19|m.23615, 0.0250 , 0.0139 , 0.0215 , 0.0134 , 0.0071 , 0.0383 , 0.0169 , 0.0088 , 0.0122 , 0.0185 , 0.0167 ,,,
cds.comp134986_c1_seq2|m.23598, 0.0277 , 0.0166 , 0.0242 , 0.0156 , 0.0113 , 0.0410 , 0.0196 , 0.0099 , 0.0148 , 0.0210 , 0.0193 ,,,
cds.comp134986_c1_seq20|m.23616, 0.0250 , 0.0139 , 0.0215 , 0.0134 , 0.0071 , 0.0383 , 0.0169 , 0.0088 , 0.0122 , 0.0185 , 0.0167 ,,,
cds.comp134986_c1_seq21|m.23617, 0.0250 , 0.0139 , 0.0215 , 0.0134 , 0.0071 , 0.0383 , 0.0169 , 0.0088 , 0.0122 , 0.0185 , 0.0167 ,,,
cds.comp134986_c1_seq22|m.23618, 0.0250 , 0.0139 , 0.0215 , 0.0134 , 0.0071 , 0.0383 , 0.0169 , 0.0088 , 0.0122 , 0.0185 , 0.0167 ,,,
cds.comp134986_c1_seq23|m.23619, 0.0277 , 0.0166 , 0.0242 , 0.0156 , 0.0113 , 0.0410 , 0.0196 , 0.0099 , 0.0148 , 0.0210 , 0.0193 ,,,
cds.comp134986_c1_seq24|m.23620, 0.0250 , 0.0139 , 0.0215 , 0.0134 , 0.0071 , 0.0383 , 0.0169 , 0.0088 , 0.0122 , 0.0185 , 0.0167 ,,,
cds.comp134986_c1_seq25|m.23621, 0.0069 , 0.0059 , 0.0025 , 0.0010 , 0.0005 , 0.0048 , 0.0061 , 0.0030 , 0.0038 , 0.0041 , 0.0036 ,,,
cds.comp134986_c1_seq26|m.23622, 0.0277 , 0.0166 , 0.0242 , 0.0156 , 0.0113 , 0.0410 , 0.0196 , 0.0099 , 0.0148 , 0.0210 , 0.0193 ,,,
cds.comp134986_c1_seq27|m.23623, 0.0277 , 0.0166 , 0.0242 , 0.0156 , 0.0113 , 0.0410 , 0.0196 , 0.0099 , 0.0148 , 0.0210 , 0.0193 ,,,
cds.comp134986_c1_seq28|m.23624, 0.0250 , 0.0139 , 0.0215 , 0.0134 , 0.0071 , 0.0383 , 0.0169 , 0.0088 , 0.0122 , 0.0185 , 0.0167 ,,,
cds.comp134986_c1_seq29|m.23625, 0.0069 , 0.0059 , 0.0025 , 0.0010 , 0.0005 , 0.0048 , 0.0061 , 0.0030 , 0.0038 , 0.0041 , 0.0036 ,,,
cds.comp134986_c1_seq3|m.23599, 0.0250 , 0.0139 , 0.0215 , 0.0134 , 0.0071 , 0.0383 , 0.0169 , 0.0088 , 0.0122 , 0.0185 , 0.0167 ,,,
